Formal Name,Course Name,Prerequisites,Corequisites,Requirement
ENGL 6350,TOPICS IN THE HISTORY AND THEORY OF RHETORIC,[None],[None],required
ENGL 6351,TOPICS IN COMPOSITION STUDIES,[None],[None],required
ENGL 6360,TOPICS IN FEMINIST THEORY,[None],[None],required
ENGL 6361,TOPICS IN GENDER AND SEXUALITY STUDIES,[None],[None],required
ENGL 6362,CHICANA LITERATURE AND PRAXIS,[None],[None],required
ENGL 6370,TOPICS IN LITERATURE AND THE ENVIRONMENT,[None],[None],required
ENGL 6371,"TOPICS IN RACE, GENDER, AND POPULAR CULTURE",[None],[None],required
ENGL 6375,TOPICS IN CREATIVE WRITING,[None],[None],required
ENGL 6389,TECHNICAL WRITING ACROSS THE DISCIPLINES,[None],[None],required
ENGL 6391,GRADUATE READINGS,[None],[None],required
ENGL 6399,DISSERTATION,[None],[None],required
ENGL 6691,GRADUATE READINGS,[None],[None],required
ENGL 6699,DISSERTATION,[None],[None],required
ENGL 6991,GRADUATE READINGS,[None],[None],required
ENGL 6999,DISSERTATION,[None],[None],required
ENGL 7399,DOCTORAL DEGREE COMPLETION,[None],[None],required
